,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
1094,"(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
1095,2.0000255252719956,1.4657600765914585,0.0,2.00002521173958,,,,,,,,,,,
1096,"(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,,
1097,2.0000255252719956,1.4657600765914585,0.0,2.00002521173958,,,,,,,,,,,
1098,"(13, 2, 0)","(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,
1099,2.0000255252719956,1.4657600765914585,0.0,2.00002521173958,,,,,,,,,,,
1100,"(22, 1, 0)","(23, 3, 0)","(22, 1, 0)","(23, 0, 0)","(19, 0, 0)","(15, 2, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,
1101,2.0000255252719956,1.4657600765914585,0.0,2.00002521173958,,,,,,,,,,,
1102,"(20, 0, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
1103,2.0000255252719956,1.4657600765914585,0.0,2.00002521173958,,,,,,,,,,,
1104,"(22, 1, 0)","(23, 3, 0)","(22, 1, 0)","(23, 3, 0)","(22, 3, 0)","(21, 0, 0)","(17, 3, 0)","(16, 0, 0)","(12, 1, 0)","(13, 0, 0)","(9, 2, 0)","(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",
1105,3.33000765760064,1.4657600765914585,0.0,2.00002521173958,,,,,,,,,,,
1106,"(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,,,
1107,3.33000765760064,1.4657600765914585,0.0,2.00002521173958,,,,,,,,,,,
1108,"(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,,
1109,3.33000765760064,1.4657600765914585,0.0,2.00002521173958,,,,,,,,,,,
1110,"(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,,,,,
1111,3.33000765760064,1.4657600765914585,0.0,2.00002521173958,,,,,,,,,,,
1112,"(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,,,
1113,3.33000765760064,1.4657600765914585,0.0,2.00002521173958,,,,,,,,,,,
1114,"(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,,
1115,3.33000765760064,1.4657600765914585,0.0,2.00002521173958,,,,,,,,,,,
1116,"(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
1117,3.33000765760064,1.4657600765914585,0.0,2.00002521173958,,,,,,,,,,,
1118,"(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,,,
1119,3.33000765760064,1.4657600765914585,0.0,2.00002521173958,,,,,,,,,,,
1120,"(21, 3, 0)","(20, 0, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,
1121,3.33000765760064,1.4657600765914585,0.0,2.051457563521874,,,,,,,,,,,
1122,"(9, 3, 10)","(8, 3, 10)",,,,,,,,,,,,,
1123,3.33000765760064,1.4657600765914585,0.0,2.051457563521874,,,,,,,,,,,
1124,"(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,,
1125,3.33000765760064,1.4657600765914585,0.0,2.051457563521874,,,,,,,,,,,
1126,"(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,,
1127,3.33000765760064,1.4657600765914585,0.0,2.051457563521874,,,,,,,,,,,
1128,"(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,
1129,3.33000765760064,1.4657600765914585,0.0,2.051457563521874,,,,,,,,,,,
1130,"(21, 3, 0)","(20, 0, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,
1131,3.33000765760064,1.4657600765914585,0.0,2.046307269056562,,,,,,,,,,,
1132,"(5, 0, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,
1133,3.33000765760064,1.4657600765914585,0.0,2.046307269056562,,,,,,,,,,,
1134,"(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 2, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,
1135,3.33000765760064,1.4657600765914585,0.0,2.046307269056562,,,,,,,,,,,
1136,"(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,,,
1137,3.33000765760064,1.4657600765914585,0.0,2.046307269056562,,,,,,,,,,,
1138,"(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,
1139,3.33000765760064,1.4657600765914585,0.0,2.046307269056562,,,,,,,,,,,
1140,"(15, 2, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,
1141,3.33000765760064,1.4657600765914585,0.0,2.046307269056562,,,,,,,,,,,
1142,"(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,,
1143,3.33000765760064,1.4657600765914585,0.0,2.046307269056562,,,,,,,,,,,
1144,"(21, 0, 0)","(17, 2, 0)","(21, 0, 0)","(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,
1145,2.3030515841862855,1.4657600765914585,0.0,2.046307269056562,,,,,,,,,,,
1146,"(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,,
1147,2.3030515841862855,1.4657600765914585,0.0,2.046307269056562,,,,,,,,,,,
1148,"(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
1149,2.3030515841862855,1.4657600765914585,0.0,2.046307269056562,,,,,,,,,,,
1150,"(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 2, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,
1151,2.3030515841862855,1.4657600765914585,0.0,2.046307269056562,,,,,,,,,,,
1152,"(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 2, 0)","(11, 0, 0)","(7, 2, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,
1153,2.3030515841862855,1.4657600765914585,0.0,2.046307269056562,,,,,,,,,,,
1154,"(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
1155,2.3030515841862855,1.4657600765914585,0.0,2.046307269056562,,,,,,,,,,,
1156,"(9, 3, 10)","(8, 3, 10)",,,,,,,,,,,,,
1157,2.3030515841862855,1.4657600765914585,0.0,2.046307269056562,,,,,,,,,,,
1158,"(20, 0, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
1159,2.3030515841862855,1.4657600765914585,0.0,2.046307269056562,,,,,,,,,,,
1160,"(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,,,
1161,2.3030515841862855,1.4657600765914585,0.0,2.046307269056562,,,,,,,,,,,
1162,"(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,,
1163,2.3030515841862855,1.4657600765914585,0.0,2.046307269056562,,,,,,,,,,,
1164,"(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,,,,,
1165,2.3030515841862855,1.4657600765914585,0.0,2.046307269056562,,,,,,,,,,,
1166,"(22, 3, 0)","(21, 0, 0)","(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,
1167,2.094747049226282,1.4657600765914585,0.0,2.046307269056562,,,,,,,,,,,
1168,"(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,,,
1169,2.094747049226282,1.4657600765914585,0.0,2.046307269056562,,,,,,,,,,,
1170,"(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,,
1171,2.094747049226282,1.4657600765914585,0.0,2.046307269056562,,,,,,,,,,,
1172,"(13, 3, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,,
1173,2.094747049226282,1.4657600765914585,0.0,2.046307269056562,,,,,,,,,,,
1174,"(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 2, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,
1175,2.094747049226282,1.4657600765914585,0.0,2.046307269056562,,,,,,,,,,,
1176,"(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,
1177,2.094747049226282,1.4657600765914585,0.0,2.046307269056562,,,,,,,,,,,
1178,"(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,,
1179,2.094747049226282,1.4657600765914585,0.0,2.046307269056562,,,,,,,,,,,
1180,"(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,,
1181,2.094747049226282,1.4657600765914585,0.0,2.046307269056562,,,,,,,,,,,
1182,"(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,,
1183,2.094747049226282,1.4657600765914585,0.0,2.046307269056562,,,,,,,,,,,
1184,"(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,,
1185,2.094747049226282,1.4657600765914585,0.0,2.046307269056562,,,,,,,,,,,
1186,"(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
1187,2.094747049226282,1.4657600765914585,0.0,2.046307269056562,,,,,,,,,,,
1188,"(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,,
1189,2.094747049226282,1.4657600765914585,0.0,2.046307269056562,,,,,,,,,,,
1190,"(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
1191,2.094747049226282,1.4657600765914585,0.0,2.046307269056562,,,,,,,,,,,
1192,"(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,,
1193,2.094747049226282,1.4657600765914585,0.0,2.046307269056562,,,,,,,,,,,
1194,"(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,,,
1195,2.094747049226282,1.4657600765914585,0.0,2.046307269056562,,,,,,,,,,,
1196,"(16, 2, 0)","(20, 0, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,
1197,2.094747049226282,1.4657600765914585,0.0,2.046307269056562,,,,,,,,,,,
1198,"(21, 0, 0)","(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,
1199,2.02852757815019,1.4657600765914585,0.0,2.046307269056562,,,,,,,,,,,
1200,"(19, 0, 0)","(15, 2, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,
1201,2.02852757815019,1.4657600765914585,0.0,2.046307269056562,,,,,,,,,,,
1202,"(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
1203,2.02852757815019,1.4657600765914585,0.0,2.046307269056562,,,,,,,,,,,
1204,"(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,,
1205,2.02852757815019,1.4657600765914585,0.0,2.046307269056562,,,,,,,,,,,
1206,"(22, 1, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,
1207,2.02852757815019,1.4657600765914585,0.0,2.046307269056562,,,,,,,,,,,
1208,"(22, 1, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,
1209,2.02852757815019,1.4657600765914585,0.0,2.046307269056562,,,,,,,,,,,
1210,"(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,
1211,2.02852757815019,1.4657600765914585,0.0,2.046307269056562,,,,,,,,,,,
1212,"(4, 2, 10)","(8, 2, 10)",,,,,,,,,,,,,
1213,2.02852757815019,1.4657600765914585,0.0,2.046307269056562,,,,,,,,,,,
1214,"(19, 2, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,
1215,2.02852757815019,1.4657600765914585,0.0,2.046307269056562,,,,,,,,,,,
1216,"(5, 0, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,
1217,2.02852757815019,1.4657600765914585,0.0,2.046307269056562,,,,,,,,,,,
1218,"(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,
1219,2.02852757815019,1.4657600765914585,0.0,2.046307269056562,,,,,,,,,,,
1220,"(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,
1221,2.02852757815019,1.4657600765914585,0.0,2.046307269056562,,,,,,,,,,,
1222,"(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,,,,,
1223,2.02852757815019,1.4657600765914585,0.0,2.046307269056562,,,,,,,,,,,
1224,"(20, 0, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
1225,2.02852757815019,1.4657600765914585,0.0,2.046307269056562,,,,,,,,,,,
1226,"(4, 1, 0)","(5, 0, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,
1227,2.02852757815019,1.4657600765914585,0.0,2.046307269056562,,,,,,,,,,,
1228,"(4, 2, 10)","(8, 2, 10)",,,,,,,,,,,,,
1229,2.02852757815019,1.4657600765914585,0.0,2.046307269056562,,,,,,,,,,,
1230,"(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,,
1231,2.02852757815019,1.4657600765914585,0.0,2.046307269056562,,,,,,,,,,,
1232,"(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,,,,,
1233,2.02852757815019,1.4657600765914585,0.0,2.046307269056562,,,,,,,,,,,
1234,"(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,
1235,2.02852757815019,1.4657600765914585,0.0,2.046307269056562,,,,,,,,,,,
1236,"(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,
1237,2.02852757815019,1.4657600765914585,0.0,2.046307269056562,,,,,,,,,,,
1238,"(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,,
1239,2.02852757815019,1.4657600765914585,0.0,2.046307269056562,,,,,,,,,,,
1240,"(5, 3, 0)","(4, 0, 0)","(0, 2, 0)","(4, 2, 10)","(8, 2, 10)",,,,,,,,,,
1241,2.02852757815019,1.4657600765914585,0.0,2.046307269056562,,,,,,,,,,,
1242,"(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,,,,,
1243,2.02852757815019,1.4657600765914585,0.0,2.046307269056562,,,,,,,,,,,
1244,"(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,,
1245,2.02852757815019,1.4657600765914585,0.0,2.046307269056562,,,,,,,,,,,
1246,"(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
1247,2.02852757815019,1.4657600765914585,0.0,2.046307269056562,,,,,,,,,,,
1248,"(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,
1249,2.02852757815019,1.4657600765914585,0.0,2.046307269056562,,,,,,,,,,,
1250,"(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,,
1251,2.02852757815019,1.4657600765914585,0.0,2.046307269056562,,,,,,,,,,,
1252,"(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,,
1253,2.02852757815019,1.4657600765914585,0.0,2.046307269056562,,,,,,,,,,,
1254,"(22, 1, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,
1255,2.02852757815019,1.4657600765914585,0.0,2.046307269056562,,,,,,,,,,,
1256,"(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,,,
1257,2.02852757815019,1.4657600765914585,0.0,2.046307269056562,,,,,,,,,,,
1258,"(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,,
1259,2.02852757815019,1.4657600765914585,0.0,2.046307269056562,,,,,,,,,,,
1260,"(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,
1261,2.02852757815019,1.4657600765914585,0.0,2.046307269056562,,,,,,,,,,,
1262,"(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,,
1263,2.02852757815019,1.4657600765914585,0.0,2.046307269056562,,,,,,,,,,,
1264,"(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,,,
1265,2.02852757815019,1.4657600765914585,0.0,2.046307269056562,,,,,,,,,,,
1266,"(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,
1267,2.02852757815019,1.4657600765914585,0.0,2.046307269056562,,,,,,,,,,,
1268,"(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
1269,2.02852757815019,1.4657600765914585,0.0,2.046307269056562,,,,,,,,,,,
1270,"(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,,,,,
1271,2.02852757815019,1.4657600765914585,0.0,2.046307269056562,,,,,,,,,,,
1272,"(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,
1273,2.02852757815019,1.4657600765914585,0.0,2.046307269056562,,,,,,,,,,,
1274,"(5, 0, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,
1275,2.02852757815019,1.4657600765914585,0.0,2.046307269056562,,,,,,,,,,,
1276,"(4, 2, 10)","(8, 2, 10)",,,,,,,,,,,,,
1277,2.02852757815019,1.4657600765914585,0.0,2.046307269056562,,,,,,,,,,,
1278,"(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,,
1279,2.02852757815019,1.4657600765914585,0.0,2.046307269056562,,,,,,,,,,,
1280,"(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,
1281,2.02852757815019,1.4657600765914585,0.0,2.046307269056562,,,,,,,,,,,
1282,"(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,
1283,2.02852757815019,1.4657600765914585,0.0,2.046307269056562,,,,,,,,,,,
1284,"(4, 0, 0)","(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,
1285,2.02852757815019,1.4657600765914585,0.0,2.046307269056562,,,,,,,,,,,
1286,"(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,
1287,2.02852757815019,1.4657600765914585,0.0,2.046307269056562,,,,,,,,,,,
1288,"(20, 0, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
1289,2.02852757815019,1.4657600765914585,0.0,2.046307269056562,,,,,,,,,,,
1290,"(20, 0, 0)","(16, 1, 0)","(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,
1291,2.02852757815019,1.4657600765914585,0.0,2.046307269056562,,,,,,,,,,,
1292,"(5, 3, 0)","(4, 2, 10)","(8, 2, 10)",,,,,,,,,,,,
1293,2.02852757815019,1.4657600765914585,0.0,2.046307269056562,,,,,,,,,,,
1294,"(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,
1295,2.02852757815019,1.4657600765914585,0.0,2.046307269056562,,,,,,,,,,,
1296,"(20, 0, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
1297,2.02852757815019,1.4657600765914585,0.0,2.046307269056562,,,,,,,,,,,
1298,"(21, 3, 0)","(20, 0, 0)","(16, 1, 0)","(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,
1299,2.02852757815019,1.4657600765914585,0.0,2.01389894019062,,,,,,,,,,,
1300,"(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,
1301,2.02852757815019,1.4657600765914585,0.0,2.01389894019062,,,,,,,,,,,
1302,"(5, 0, 0)","(1, 2, 0)","(5, 0, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,
1303,2.02852757815019,1.4657600765914585,0.0,2.01389894019062,,,,,,,,,,,
1304,"(12, 2, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
1305,2.02852757815019,1.4657600765914585,0.0,2.01389894019062,,,,,,,,,,,
1306,"(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,
1307,2.02852757815019,1.4657600765914585,0.0,2.01389894019062,,,,,,,,,,,
1308,"(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,,
1309,2.02852757815019,1.4657600765914585,0.0,2.01389894019062,,,,,,,,,,,
1310,"(13, 3, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,,
1311,2.02852757815019,1.4657600765914585,0.0,2.01389894019062,,,,,,,,,,,
1312,"(5, 0, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,
1313,2.02852757815019,1.4657600765914585,0.0,2.01389894019062,,,,,,,,,,,
1314,"(21, 0, 0)","(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,
1315,2.0085583488700594,1.4657600765914585,0.0,2.01389894019062,,,,,,,,,,,
1316,"(1, 3, 0)","(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,
1317,2.0085583488700594,1.4657600765914585,0.0,2.01389894019062,,,,,,,,,,,
1318,"(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
1319,2.0085583488700594,1.4657600765914585,0.0,2.01389894019062,,,,,,,,,,,
1320,"(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,
1321,2.0085583488700594,1.4657600765914585,0.0,2.01389894019062,,,,,,,,,,,
1322,"(17, 3, 0)","(16, 1, 0)","(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,
1323,2.0085583488700594,1.4657600765914585,0.0,2.01389894019062,,,,,,,,,,,
1324,"(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,
1325,2.0085583488700594,1.4657600765914585,0.0,2.01389894019062,,,,,,,,,,,
1326,"(9, 3, 10)","(8, 3, 10)",,,,,,,,,,,,,
1327,2.0085583488700594,1.4657600765914585,0.0,2.01389894019062,,,,,,,,,,,
1328,"(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,,
1329,2.0085583488700594,1.4657600765914585,0.0,2.01389894019062,,,,,,,,,,,
1330,"(22, 1, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,
1331,2.0085583488700594,1.4657600765914585,0.0,2.01389894019062,,,,,,,,,,,
1332,"(15, 2, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,
1333,2.0085583488700594,1.4657600765914585,0.0,2.01389894019062,,,,,,,,,,,
1334,"(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,
1335,2.0085583488700594,1.4657600765914585,0.0,2.01389894019062,,,,,,,,,,,
1336,"(22, 1, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 2, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,
1337,2.0085583488700594,1.4657600765914585,0.0,2.01389894019062,,,,,,,,,,,
1338,"(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,
1339,2.0085583488700594,1.4657600765914585,0.0,2.01389894019062,,,,,,,,,,,
1340,"(4, 2, 10)","(8, 2, 10)",,,,,,,,,,,,,
1341,2.0085583488700594,1.4657600765914585,0.0,2.01389894019062,,,,,,,,,,,
1342,"(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,,
1343,2.0085583488700594,1.4657600765914585,0.0,2.01389894019062,,,,,,,,,,,
1344,"(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,,,
1345,2.0085583488700594,1.4657600765914585,0.0,2.01389894019062,,,,,,,,,,,
1346,"(9, 2, 0)","(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,,,,
1347,2.0085583488700594,1.4657600765914585,0.0,2.01389894019062,,,,,,,,,,,
1348,"(20, 0, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
1349,2.0085583488700594,1.4657600765914585,0.0,2.01389894019062,,,,,,,,,,,
1350,"(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,
1351,2.0085583488700594,1.4657600765914585,0.0,2.01389894019062,,,,,,,,,,,
1352,"(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,,,
1353,2.0085583488700594,1.4657600765914585,0.0,2.01389894019062,,,,,,,,,,,
1354,"(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,,,,,
1355,2.0085583488700594,1.4657600765914585,0.0,2.01389894019062,,,,,,,,,,,
1356,"(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,
1357,2.0085583488700594,1.4657600765914585,0.0,2.01389894019062,,,,,,,,,,,
1358,"(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,
1359,2.0085583488700594,1.4657600765914585,0.0,2.01389894019062,,,,,,,,,,,
1360,"(22, 1, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 2, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,
1361,2.0085583488700594,1.4657600765914585,0.0,2.01389894019062,,,,,,,,,,,
1362,"(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,,,
1363,2.0085583488700594,1.4657600765914585,0.0,2.01389894019062,,,,,,,,,,,
1364,"(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,
1365,2.0085583488700594,1.4657600765914585,0.0,2.01389894019062,,,,,,,,,,,
1366,"(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,
1367,2.0085583488700594,1.4657600765914585,0.0,2.01389894019062,,,,,,,,,,,
1368,"(20, 0, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
1369,2.0085583488700594,1.4657600765914585,0.0,2.01389894019062,,,,,,,,,,,
1370,"(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
1371,2.0085583488700594,1.4657600765914585,0.0,2.01389894019062,,,,,,,,,,,
1372,"(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,
1373,2.0085583488700594,1.4657600765914585,0.0,2.01389894019062,,,,,,,,,,,
