,0,1,2,3,4,5,6,7,8,9,10,11,12,13
23787,1.9990469626527623,2.086769057514119,0.0,1.8972279911355032,,,,,,,,,,
23788,"(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,,
23789,1.9990469626527623,2.086769057514119,0.0,1.8972279911355032,,,,,,,,,,
23790,"(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,
23791,1.9990469626527623,2.086769057514119,0.0,1.8972279911355032,,,,,,,,,,
23792,"(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,
23793,1.9990469626527623,2.086769057514119,0.0,1.8972279911355032,,,,,,,,,,
23794,"(9, 2, 0)","(5, 0, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,
23795,1.9990469626527623,2.086769057514119,0.0,1.8972279911355032,,,,,,,,,,
23796,"(4, 2, 10)","(8, 2, 10)",,,,,,,,,,,,
23797,1.9990469626527623,2.086769057514119,0.0,1.8972279911355032,,,,,,,,,,
23798,"(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,
23799,1.9990469626527623,2.086769057514119,0.0,1.8972279911355032,,,,,,,,,,
23800,"(17, 3, 0)","(16, 0, 0)","(12, 1, 0)","(13, 3, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,
23801,1.9990469626527623,2.086769057514119,0.0,1.8972279911355032,,,,,,,,,,
23802,"(20, 0, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,
23803,1.9990469626527623,2.086769057514119,0.0,1.8972279911355032,,,,,,,,,,
23804,"(17, 0, 0)","(13, 3, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,
23805,1.9990469626527623,2.086769057514119,0.0,1.8972279911355032,,,,,,,,,,
23806,"(20, 0, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,
23807,1.9990469626527623,2.086769057514119,0.0,1.8972279911355032,,,,,,,,,,
23808,"(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,
23809,1.9990469626527623,2.086769057514119,0.0,1.8972279911355032,,,,,,,,,,
23810,"(9, 3, 10)","(8, 3, 10)",,,,,,,,,,,,
23811,1.9990469626527623,2.086769057514119,0.0,1.8972279911355032,,,,,,,,,,
23812,"(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,
23813,1.9990469626527623,2.086769057514119,0.0,1.8972279911355032,,,,,,,,,,
23814,"(9, 3, 10)","(8, 3, 10)",,,,,,,,,,,,
23815,1.9990469626527623,2.086769057514119,0.0,1.8972279911355032,,,,,,,,,,
23816,"(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,
23817,1.9990469626527623,2.086769057514119,0.0,1.8972279911355032,,,,,,,,,,
23818,"(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,
23819,1.9990469626527623,2.086769057514119,0.0,1.8972279911355032,,,,,,,,,,
23820,"(5, 0, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,
23821,1.9990469626527623,2.086769057514119,0.0,1.8972279911355032,,,,,,,,,,
23822,"(17, 0, 0)","(13, 3, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,
23823,1.9990469626527623,2.086769057514119,0.0,1.8972279911355032,,,,,,,,,,
23824,"(4, 2, 10)","(8, 2, 10)",,,,,,,,,,,,
23825,1.9990469626527623,2.086769057514119,0.0,1.8972279911355032,,,,,,,,,,
23826,"(21, 1, 0)","(22, 1, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,
23827,1.9990469626527623,2.09513911857164,0.0,1.8972279911355032,,,,,,,,,,
23828,"(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,
23829,1.9990469626527623,2.09513911857164,0.0,1.8972279911355032,,,,,,,,,,
23830,"(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,
23831,1.9990469626527623,2.09513911857164,0.0,1.8972279911355032,,,,,,,,,,
23832,"(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,
23833,1.9990469626527623,2.09513911857164,0.0,1.8972279911355032,,,,,,,,,,
23834,"(9, 3, 0)","(13, 3, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,
23835,1.9990469626527623,2.09513911857164,0.0,1.8972279911355032,,,,,,,,,,
23836,"(22, 1, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,
23837,1.9990469626527623,2.09513911857164,0.0,1.8972279911355032,,,,,,,,,,
23838,"(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,
23839,1.9990469626527623,2.09513911857164,0.0,1.8972279911355032,,,,,,,,,,
23840,"(15, 2, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,
23841,1.9990469626527623,2.09513911857164,0.0,1.8972279911355032,,,,,,,,,,
23842,"(13, 3, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
23843,1.9990469626527623,2.09513911857164,0.0,1.8972279911355032,,,,,,,,,,
23844,"(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,
23845,1.9990469626527623,2.09513911857164,0.0,1.8972279911355032,,,,,,,,,,
23846,"(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,
23847,1.9990469626527623,2.09513911857164,0.0,1.8972279911355032,,,,,,,,,,
23848,"(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
23849,1.9990469626527623,2.09513911857164,0.0,1.8972279911355032,,,,,,,,,,
23850,"(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,
23851,1.9990469626527623,2.09513911857164,0.0,1.8972279911355032,,,,,,,,,,
23852,"(5, 0, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,
23853,1.9990469626527623,2.09513911857164,0.0,1.8972279911355032,,,,,,,,,,
23854,"(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,
23855,1.9990469626527623,2.09513911857164,0.0,1.8972279911355032,,,,,,,,,,
23856,"(5, 0, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,
23857,1.9990469626527623,2.09513911857164,0.0,1.8972279911355032,,,,,,,,,,
23858,"(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,,
23859,1.9990469626527623,2.09513911857164,0.0,1.8972279911355032,,,,,,,,,,
23860,"(21, 1, 0)","(22, 1, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,
23861,1.9990469626527623,2.1009722823566346,0.0,1.8972279911355032,,,,,,,,,,
23862,"(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,,
23863,1.9990469626527623,2.1009722823566346,0.0,1.8972279911355032,,,,,,,,,,
23864,"(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,
23865,1.9990469626527623,2.1009722823566346,0.0,1.8972279911355032,,,,,,,,,,
23866,"(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,
23867,1.9990469626527623,2.1009722823566346,0.0,1.8972279911355032,,,,,,,,,,
23868,"(21, 1, 0)","(22, 1, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,
23869,1.9990469626527623,2.104674642150192,0.0,1.8972279911355032,,,,,,,,,,
23870,"(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,
23871,1.9990469626527623,2.104674642150192,0.0,1.8972279911355032,,,,,,,,,,
23872,"(22, 1, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,
23873,1.9990469626527623,2.104674642150192,0.0,1.8972279911355032,,,,,,,,,,
23874,"(20, 0, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,
23875,1.9990469626527623,2.104674642150192,0.0,1.8972279911355032,,,,,,,,,,
23876,"(9, 3, 10)","(8, 3, 10)",,,,,,,,,,,,
23877,1.9990469626527623,2.104674642150192,0.0,1.8972279911355032,,,,,,,,,,
23878,"(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,
23879,1.9990469626527623,2.104674642150192,0.0,1.8972279911355032,,,,,,,,,,
23880,"(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,
23881,1.9990469626527623,2.104674642150192,0.0,1.8972279911355032,,,,,,,,,,
23882,"(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,
23883,1.9990469626527623,2.104674642150192,0.0,1.8972279911355032,,,,,,,,,,
23884,"(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,
23885,1.9990469626527623,2.104674642150192,0.0,1.8972279911355032,,,,,,,,,,
23886,"(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,
23887,1.9990469626527623,2.104674642150192,0.0,1.8972279911355032,,,,,,,,,,
23888,"(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,
23889,1.9990469626527623,2.104674642150192,0.0,1.8972279911355032,,,,,,,,,,
23890,"(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,,
23891,1.9990469626527623,2.104674642150192,0.0,1.8972279911355032,,,,,,,,,,
23892,"(4, 2, 10)","(8, 2, 10)",,,,,,,,,,,,
23893,1.9990469626527623,2.104674642150192,0.0,1.8972279911355032,,,,,,,,,,
23894,"(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,
23895,1.9990469626527623,2.104674642150192,0.0,1.8972279911355032,,,,,,,,,,
23896,"(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,
23897,1.9990469626527623,2.104674642150192,0.0,1.8972279911355032,,,,,,,,,,
23898,"(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
23899,1.9990469626527623,2.104674642150192,0.0,1.8972279911355032,,,,,,,,,,
23900,"(13, 3, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
23901,1.9990469626527623,2.104674642150192,0.0,1.8972279911355032,,,,,,,,,,
23902,"(13, 3, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
23903,1.9990469626527623,2.104674642150192,0.0,1.8972279911355032,,,,,,,,,,
23904,"(20, 0, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,
23905,1.9990469626527623,2.104674642150192,0.0,1.8972279911355032,,,,,,,,,,
23906,"(4, 2, 10)","(8, 2, 10)",,,,,,,,,,,,
23907,1.9990469626527623,2.104674642150192,0.0,1.8972279911355032,,,,,,,,,,
23908,"(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,
23909,1.9990469626527623,2.104674642150192,0.0,1.8972279911355032,,,,,,,,,,
23910,"(17, 0, 0)","(13, 2, 0)","(17, 0, 0)","(13, 3, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,
23911,1.9990469626527623,2.104674642150192,0.0,1.8972279911355032,,,,,,,,,,
23912,"(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,
23913,1.9990469626527623,2.104674642150192,0.0,1.8972279911355032,,,,,,,,,,
23914,"(20, 0, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,
23915,1.9990469626527623,2.104674642150192,0.0,1.8972279911355032,,,,,,,,,,
23916,"(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,
23917,1.9990469626527623,2.104674642150192,0.0,1.8972279911355032,,,,,,,,,,
23918,"(22, 1, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,
23919,1.9990469626527623,2.104674642150192,0.0,1.8972279911355032,,,,,,,,,,
23920,"(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,
23921,1.9990469626527623,2.104674642150192,0.0,1.8972279911355032,,,,,,,,,,
23922,"(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,
23923,1.9990469626527623,2.104674642150192,0.0,1.8972279911355032,,,,,,,,,,
23924,"(9, 3, 10)","(8, 3, 10)",,,,,,,,,,,,
23925,1.9990469626527623,2.104674642150192,0.0,1.8972279911355032,,,,,,,,,,
23926,"(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,,
23927,1.9990469626527623,2.104674642150192,0.0,1.8972279911355032,,,,,,,,,,
23928,"(5, 0, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,
23929,1.9990469626527623,2.104674642150192,0.0,1.8972279911355032,,,,,,,,,,
23930,"(17, 0, 0)","(13, 3, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,
23931,1.9990469626527623,2.104674642150192,0.0,1.8972279911355032,,,,,,,,,,
23932,"(22, 1, 0)","(23, 0, 0)","(19, 2, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,
23933,1.9990469626527623,2.104674642150192,0.0,1.8972279911355032,,,,,,,,,,
23934,"(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
23935,1.9990469626527623,2.104674642150192,0.0,1.8972279911355032,,,,,,,,,,
23936,"(17, 0, 0)","(13, 3, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,
23937,1.9990469626527623,2.104674642150192,0.0,1.8972279911355032,,,,,,,,,,
23938,"(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,
23939,1.9990469626527623,2.104674642150192,0.0,1.8972279911355032,,,,,,,,,,
23940,"(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,
23941,1.9990469626527623,2.104674642150192,0.0,1.8972279911355032,,,,,,,,,,
23942,"(21, 1, 0)","(22, 1, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,
23943,1.9990469626527623,2.107198507530854,0.0,1.8972279911355032,,,,,,,,,,
23944,"(5, 3, 0)","(4, 2, 10)","(8, 2, 10)",,,,,,,,,,,
23945,1.9990469626527623,2.107198507530854,0.0,1.8972279911355032,,,,,,,,,,
23946,"(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,
23947,1.9990469626527623,2.107198507530854,0.0,1.8972279911355032,,,,,,,,,,
23948,"(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,
23949,1.9990469626527623,2.107198507530854,0.0,1.8972279911355032,,,,,,,,,,
23950,"(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,
23951,1.9990469626527623,2.107198507530854,0.0,1.8972279911355032,,,,,,,,,,
23952,"(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,
23953,1.9990469626527623,2.107198507530854,0.0,1.8972279911355032,,,,,,,,,,
23954,"(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,
23955,1.9990469626527623,2.107198507530854,0.0,1.8972279911355032,,,,,,,,,,
23956,"(17, 0, 0)","(13, 3, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,
23957,1.9990469626527623,2.107198507530854,0.0,1.8972279911355032,,,,,,,,,,
23958,"(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,
23959,1.9990469626527623,2.107198507530854,0.0,1.8972279911355032,,,,,,,,,,
23960,"(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,
23961,1.9990469626527623,2.107198507530854,0.0,1.8972279911355032,,,,,,,,,,
23962,"(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,
23963,1.9990469626527623,2.107198507530854,0.0,1.8972279911355032,,,,,,,,,,
23964,"(4, 2, 10)","(8, 2, 10)",,,,,,,,,,,,
23965,1.9990469626527623,2.107198507530854,0.0,1.8972279911355032,,,,,,,,,,
23966,"(23, 0, 0)","(19, 0, 0)","(15, 2, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,
23967,1.9990469626527623,2.107198507530854,0.0,1.8972279911355032,,,,,,,,,,
23968,"(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,
23969,1.9990469626527623,2.107198507530854,0.0,1.8972279911355032,,,,,,,,,,
23970,"(17, 0, 0)","(13, 3, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,
23971,1.9990469626527623,2.107198507530854,0.0,1.8972279911355032,,,,,,,,,,
23972,"(20, 0, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,
23973,1.9990469626527623,2.107198507530854,0.0,1.8972279911355032,,,,,,,,,,
23974,"(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,
23975,1.9990469626527623,2.107198507530854,0.0,1.8972279911355032,,,,,,,,,,
23976,"(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,
23977,1.9990469626527623,2.107198507530854,0.0,1.8972279911355032,,,,,,,,,,
23978,"(20, 0, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,
23979,1.9990469626527623,2.107198507530854,0.0,1.8972279911355032,,,,,,,,,,
23980,"(9, 3, 10)","(8, 3, 10)",,,,,,,,,,,,
23981,1.9990469626527623,2.107198507530854,0.0,1.8972279911355032,,,,,,,,,,
23982,"(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,
23983,1.9990469626527623,2.107198507530854,0.0,1.8972279911355032,,,,,,,,,,
23984,"(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,
23985,1.9990469626527623,2.107198507530854,0.0,1.8972279911355032,,,,,,,,,,
23986,"(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,,
23987,1.9990469626527623,2.107198507530854,0.0,1.8972279911355032,,,,,,,,,,
23988,"(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,,
23989,1.9990469626527623,2.107198507530854,0.0,1.8972279911355032,,,,,,,,,,
23990,"(9, 3, 10)","(8, 3, 10)",,,,,,,,,,,,
23991,1.9990469626527623,2.107198507530854,0.0,1.8972279911355032,,,,,,,,,,
23992,"(21, 1, 0)","(22, 1, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,
23993,1.9990469626527623,2.10873296776343,0.0,1.8972279911355032,,,,,,,,,,
23994,"(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,,
23995,1.9990469626527623,2.10873296776343,0.0,1.8972279911355032,,,,,,,,,,
23996,"(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,
23997,1.9990469626527623,2.10873296776343,0.0,1.8972279911355032,,,,,,,,,,
23998,"(20, 0, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,
23999,1.9990469626527623,2.10873296776343,0.0,1.8972279911355032,,,,,,,,,,
24000,"(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,
24001,1.9990469626527623,2.10873296776343,0.0,1.8972279911355032,,,,,,,,,,
24002,"(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,
24003,1.9990469626527623,2.10873296776343,0.0,1.8972279911355032,,,,,,,,,,
24004,"(22, 1, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,
24005,1.9990469626527623,2.10873296776343,0.0,1.8972279911355032,,,,,,,,,,
24006,"(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,
24007,1.9990469626527623,2.10873296776343,0.0,1.8972279911355032,,,,,,,,,,
24008,"(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,
24009,1.9990469626527623,2.10873296776343,0.0,1.8972279911355032,,,,,,,,,,
24010,"(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,
24011,1.9990469626527623,2.10873296776343,0.0,1.8972279911355032,,,,,,,,,,
24012,"(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,
24013,1.9990469626527623,2.10873296776343,0.0,1.8972279911355032,,,,,,,,,,
24014,"(21, 1, 0)","(22, 3, 0)","(21, 1, 0)","(22, 1, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,
24015,1.9990469626527623,1.9605948175242789,0.0,1.8972279911355032,,,,,,,,,,
24016,"(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,,
24017,1.9990469626527623,1.9605948175242789,0.0,1.8972279911355032,,,,,,,,,,
24018,"(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,
24019,1.9990469626527623,1.9605948175242789,0.0,1.8972279911355032,,,,,,,,,,
24020,"(22, 1, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,
24021,1.9990469626527623,1.9605948175242789,0.0,1.8972279911355032,,,,,,,,,,
24022,"(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,
24023,1.9990469626527623,1.9605948175242789,0.0,1.8972279911355032,,,,,,,,,,
24024,"(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,
24025,1.9990469626527623,1.9605948175242789,0.0,1.8972279911355032,,,,,,,,,,
24026,"(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,
24027,1.9990469626527623,1.9605948175242789,0.0,1.8972279911355032,,,,,,,,,,
24028,"(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,
24029,1.9990469626527623,1.9605948175242789,0.0,1.8972279911355032,,,,,,,,,,
24030,"(4, 2, 10)","(8, 2, 10)",,,,,,,,,,,,
24031,1.9990469626527623,1.9605948175242789,0.0,1.8972279911355032,,,,,,,,,,
24032,"(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,,
24033,1.9990469626527623,1.9605948175242789,0.0,1.8972279911355032,,,,,,,,,,
24034,"(4, 2, 10)","(8, 2, 10)",,,,,,,,,,,,
24035,1.9990469626527623,1.9605948175242789,0.0,1.8972279911355032,,,,,,,,,,
24036,"(4, 2, 10)","(8, 2, 10)",,,,,,,,,,,,
24037,1.9990469626527623,1.9605948175242789,0.0,1.8972279911355032,,,,,,,,,,
24038,"(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,
24039,1.9990469626527623,1.9605948175242789,0.0,1.8972279911355032,,,,,,,,,,
24040,"(22, 1, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,
24041,1.9990469626527623,1.9605948175242789,0.0,1.8972279911355032,,,,,,,,,,
24042,"(21, 0, 0)","(17, 0, 0)","(13, 3, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,
24043,1.9994281775916567,1.9605948175242789,0.0,1.8972279911355032,,,,,,,,,,
24044,"(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,
24045,1.9994281775916567,1.9605948175242789,0.0,1.8972279911355032,,,,,,,,,,
24046,"(5, 0, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,
24047,1.9994281775916567,1.9605948175242789,0.0,1.8972279911355032,,,,,,,,,,
24048,"(5, 0, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,
24049,1.9994281775916567,1.9605948175242789,0.0,1.8972279911355032,,,,,,,,,,
24050,"(9, 3, 10)","(8, 3, 10)",,,,,,,,,,,,
24051,1.9994281775916567,1.9605948175242789,0.0,1.8972279911355032,,,,,,,,,,
24052,"(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,
24053,1.9994281775916567,1.9605948175242789,0.0,1.8972279911355032,,,,,,,,,,
24054,"(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,,
24055,1.9994281775916567,1.9605948175242789,0.0,1.8972279911355032,,,,,,,,,,
24056,"(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,
24057,1.9994281775916567,1.9605948175242789,0.0,1.8972279911355032,,,,,,,,,,
24058,"(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,
24059,1.9994281775916567,1.9605948175242789,0.0,1.8972279911355032,,,,,,,,,,
24060,"(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
24061,1.9994281775916567,1.9605948175242789,0.0,1.8972279911355032,,,,,,,,,,
24062,"(4, 2, 10)","(8, 2, 10)",,,,,,,,,,,,
24063,1.9994281775916567,1.9605948175242789,0.0,1.8972279911355032,,,,,,,,,,
24064,"(13, 3, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
24065,1.9994281775916567,1.9605948175242789,0.0,1.8972279911355032,,,,,,,,,,
24066,"(16, 0, 0)","(12, 2, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,
24067,1.9994281775916567,1.9605948175242789,0.0,1.8972279911355032,,,,,,,,,,
24068,"(22, 1, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,
24069,1.9994281775916567,1.9605948175242789,0.0,1.8972279911355032,,,,,,,,,,
24070,"(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,
